timestamp,config_name,gpu_freq_mhz,cpu_freq_mhz,target_gpu_freq_mhz,target_cpu_freq_mhz,workload,phase,prompt_length,output_length,repeat,ttft_ms,tpot_ms,total_time_ms,output_tokens,tokens_per_second,total_energy_j,avg_power_w,max_power_w,energy_per_token_j,tokens_per_joule,avg_gpu_soc_w,avg_cpu_cv_w,avg_sys_5v0_w,avg_temp_cpu_c,max_temp_cpu_c,power_samples,model,runtime,phase_note
2026-05-14T04:02:11.355318,GPU306_CPU1036,306,1036,306,1036,long_medium,mixed,1024,128,1,94.02168216183782,83.09606894462068,10647.720400011167,128,12.021352476523122,181.244,16.477,17.007,1.41596875,0.7062302752091104,8.782,0.417,7.277,52.8,53.1,22,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:02:22.817890,GPU306_CPU1036,306,1036,306,1036,long_medium,mixed,1024,128,2,94.40823411569,83.11364876370378,10650.334473932162,128,12.018401892756867,180.675,16.425,17.104,1.4115234375,0.708454407084544,8.748,0.399,7.278,52.9,53.3,22,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:03:03.276468,GPU306_CPU1036,306,1036,306,1036,long_long,mixed,1024,512,0,94.27731786854565,85.77347891303994,39639.13659285754,461,11.629920316757511,656.605,16.623,17.015,1.4243058568329718,0.7020963897624903,8.815,0.419,7.389,53.0,53.3,79,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:03:15.255642,GPU306_CPU1036,306,1036,306,1036,long_long,mixed,1024,512,1,94.30376696400344,83.23646193215002,11166.631479980424,133,11.910485291687369,189.838,16.508,17.406,1.4273533834586465,0.7005973514259527,8.802,0.416,7.289,53.1,53.4,23,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:00.150415,GPU306_CPU1036,306,1036,306,1036,long_long,mixed,1024,512,2,94.30769481696188,86.06220962053234,44074.02390195057,512,11.616819946801831,732.19,16.641,17.418,1.43005859375,0.6992720468730793,8.843,0.413,7.385,53.3,53.6,88,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:10.350118,GPU306_CPU1497,306,1497,306,1497,short_short,mixed,128,64,0,25.740355951711535,23.923946381916128,1533.1260790117085,64,41.744772902993084,79.0,39.5,46.075,1.234375,0.810126582278481,29.644,0.798,9.058,54.5,54.8,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:12.693221,GPU306_CPU1497,306,1497,306,1497,short_short,mixed,128,64,1,25.808895006775856,23.946818825419225,1534.6374060027301,64,41.70366221340896,74.29,37.145,45.56,1.16078125,0.8614887602638308,27.644,0.798,8.702,54.8,55.2,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:15.035187,GPU306_CPU1497,306,1497,306,1497,short_short,mixed,128,64,2,25.933563942089677,23.92809493615041,1533.5791730321944,64,41.73243946281504,74.096,37.048,45.475,1.15775,0.8637443316778233,27.644,0.798,8.606,55.0,55.5,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:22.235684,GPU306_CPU1497,306,1497,306,1497,short_long,mixed,128,256,0,25.9470259770751,24.95871677666026,6391.066185897216,256,40.05591438951139,289.562,44.548,46.974,1.1311015625,0.8840939073497213,33.899,0.798,9.851,55.9,56.5,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:29.459622,GPU306_CPU1497,306,1497,306,1497,short_long,mixed,128,256,1,29.023983981460333,25.039528607956917,6414.750321069732,256,39.9080224773751,288.72,44.418,46.974,1.1278125,0.8866722083679689,33.776,0.798,9.845,56.7,57.3,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:36.684040,GPU306_CPU1497,306,1497,306,1497,short_long,mixed,128,256,2,28.646224876865745,25.043479650847466,6415.369484806433,256,39.90417085193404,289.376,44.519,47.075,1.130375,0.8846621696339712,33.838,0.798,9.883,57.3,57.8,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:41.084945,GPU306_CPU1497,306,1497,306,1497,medium_medium,mixed,512,128,0,224.10663403570652,26.517357567222568,3592.1471000183374,128,35.63328461669807,164.392,41.098,46.175,1.2843125,0.778626697162879,31.038,0.798,9.262,57.6,57.9,8,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:45.095191,GPU306_CPU1497,306,1497,306,1497,medium_medium,mixed,512,128,1,81.9641100242734,35.55284544889783,3201.5981660224497,88,27.48627261656888,146.606,41.887,46.075,1.6659772727272726,0.6002482845176869,31.593,0.798,9.496,57.8,58.2,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:49.295436,GPU306_CPU1497,306,1497,306,1497,medium_medium,mixed,512,128,2,29.265004210174084,26.473052488038626,3391.6799081489444,128,37.73941040027499,148.442,42.412,46.075,1.159703125,0.8622896484822354,32.044,0.798,9.57,58.0,58.2,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:50.436801,GPU306_CPU1497,306,1497,306,1497,long_medium,mixed,1024,128,0,333.37943512015045,333.37943512015045,333.37943512015045,0,0.0,12.284,24.567,24.567,0.0,0.0,17.55,0.798,6.219,57.6,57.6,1,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:54.458104,GPU306_CPU1497,306,1497,306,1497,long_medium,mixed,1024,128,1,32.214584993198514,25.039847181215297,3212.613759096712,128,39.84294708243722,149.456,42.702,47.276,1.167625,0.8564393533882882,32.162,0.798,9.742,58.1,58.6,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:04:58.481700,GPU306_CPU1497,306,1497,306,1497,long_medium,mixed,1024,128,2,32.19545795582235,25.055071614008014,3214.529607910663,128,39.81920082023937,150.904,43.116,47.175,1.1789375,0.848221385781689,32.504,0.798,9.814,58.5,58.9,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:05:12.772998,GPU306_CPU1497,306,1497,306,1497,long_long,mixed,1024,512,0,32.08403685130179,26.316203233018634,13480.999589897692,512,37.97937953975456,616.838,45.692,47.276,1.20476171875,0.8300396538475256,34.58,0.813,10.299,59.3,60.1,27,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:05:24.020128,GPU306_CPU1497,306,1497,306,1497,long_long,mixed,1024,512,1,32.11205708794296,25.94371267245151,10437.01600912027,401,38.420943270527765,479.772,45.693,47.276,1.1964389027431421,0.8358136781637945,34.59,0.798,10.304,60.2,60.7,21,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:05:24.860339,GPU306_CPU1497,306,1497,306,1497,long_long,mixed,1024,512,2,32.05906902439892,32.05906902439892,32.05906902439892,0,0.0,7.446,14.891,14.891,0.0,0.0,8.785,0.798,5.308,59.4,59.4,1,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:05:35.036959,GPU306_CPU2201,1300,2201,306,2201,short_short,mixed,128,64,0,25.476290844380856,23.833780970779202,1527.1298750303686,64,41.90868180005142,81.793,40.896,47.474,1.278015625,0.7824630469600088,29.938,1.697,9.262,59.7,60.1,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:05:37.366904,GPU306_CPU2201,1300,2201,306,2201,short_short,mixed,128,64,1,25.27034911327064,23.76995638145932,1522.9010321199894,64,42.025055240068575,76.431,38.216,46.859,1.194234375,0.8373565699781502,27.838,1.596,8.782,59.8,60.0,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:05:39.696647,GPU306_CPU2201,1300,2201,306,2201,short_short,mixed,128,64,2,25.25197295472026,23.764846269928274,1522.5625107996166,64,42.03439894654217,76.431,38.216,46.859,1.194234375,0.8373565699781502,27.838,1.596,8.782,59.7,60.0,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:05:46.846788,GPU306_CPU2201,1300,2201,306,2201,short_long,mixed,128,256,0,25.29644500464201,24.772896720826918,6342.828335007653,256,40.360543668992605,298.15,45.869,48.273,1.1646484375,0.8586282072782158,34.266,1.627,9.976,60.5,61.1,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:05:54.015346,GPU306_CPU2201,1300,2201,306,2201,short_long,mixed,128,256,1,27.64525800012052,24.83492987869563,6360.987026011571,256,40.24532654337382,298.358,45.901,48.772,1.1654609375,0.858029615428445,34.206,1.689,10.007,60.9,61.4,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:06:01.184902,GPU306_CPU2201,1300,2201,306,2201,short_long,mixed,128,256,2,27.89705083705485,24.836880663482873,6361.746669048443,256,40.24052093201176,297.66,45.794,48.273,1.162734375,0.8600416582678223,34.175,1.627,9.991,61.3,62.1,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:06:05.556535,GPU306_CPU2201,1300,2201,306,2201,medium_medium,mixed,512,128,0,222.09112392738461,26.314785408853428,3564.3021957948804,128,35.91165758925066,168.13,42.032,47.373,1.313515625,0.7613156486052459,31.134,1.596,9.302,61.4,62.0,8,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:06:09.730896,GPU306_CPU2201,1300,2201,306,2201,medium_medium,mixed,512,128,1,28.34170195274055,26.286608440522837,3366.981978993863,128,38.01624148824508,152.919,43.691,47.373,1.1946796875,0.8370444483680902,32.439,1.596,9.656,61.4,61.7,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:06:13.914245,GPU306_CPU2201,1300,2201,306,2201,medium_medium,mixed,512,128,2,28.36917107924819,26.35907492138387,3376.204465981573,128,37.912395795254724,152.792,43.655,47.373,1.1936875,0.8377401958217707,32.331,1.654,9.67,61.7,62.1,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:06:18.215878,GPU306_CPU2201,1300,2201,306,2201,long_medium,mixed,1024,128,0,330.9257300570607,24.904697772306132,3494.0552241168916,128,36.63365109873199,169.299,42.325,48.474,1.3226484375,0.7560588071990975,31.288,1.597,9.44,61.8,62.1,8,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:06:22.218818,GPU306_CPU2201,1300,2201,306,2201,long_medium,mixed,1024,128,1,30.204981099814177,24.921165480403097,3195.429777028039,128,40.05720949344362,154.614,44.175,48.574,1.207921875,0.8278681102616839,32.622,1.654,9.9,62.0,62.6,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:06:26.218924,GPU306_CPU2201,1300,2201,306,2201,long_medium,mixed,1024,128,2,30.176226049661636,24.899152864694713,3192.6038209348917,128,40.09266641875963,154.514,44.147,48.474,1.207140625,0.8284038986758481,32.679,1.597,9.871,62.1,62.5,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:06:39.118898,GPU306_CPU2201,1300,2201,306,2201,long_long,mixed,1024,512,0,30.24715813808143,25.86999040858079,12086.897117085755,466,38.55414631942828,579.888,46.391,48.574,1.2443948497854078,0.8036034544601716,34.443,1.645,10.304,62.6,63.0,25,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:06:51.385307,GPU306_CPU2201,1300,2201,306,2201,long_long,mixed,1024,512,1,30.46266594901681,25.79331749784697,11458.283235086128,443,38.66198722017104,541.496,47.087,48.574,1.2223386004514671,0.8181039195118709,35.059,1.614,10.414,63.1,63.7,23,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:07:05.500341,GPU306_CPU2201,1300,2201,306,2201,long_long,mixed,1024,512,2,30.475128907710314,25.979001512896787,13306.640719994903,512,38.47702893418138,635.126,47.046,48.973,1.24048046875,0.8061392542582102,34.937,1.641,10.468,63.6,64.2,27,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:07:16.262238,GPU612_CPU1036,612,1036,612,1036,short_short,mixed,128,64,0,25.768324034288526,24.072997286797516,1542.6221080124378,64,41.487801625285655,79.21,39.605,46.175,1.23765625,0.8079787905567479,29.944,0.399,9.262,62.1,62.5,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:07:18.619043,GPU612_CPU1036,612,1036,612,1036,short_short,mixed,128,64,1,25.842914124950767,24.135239174707777,1546.616017119959,64,41.38066546031122,73.899,36.95,45.277,1.154671875,0.8660469018525284,27.744,0.399,8.806,62.2,62.5,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:07:20.973968,GPU612_CPU1036,612,1036,612,1036,short_short,mixed,128,64,2,26.153129059821367,24.095516810784975,1544.4231471046805,64,41.43942035573629,73.699,36.85,45.177,1.151546875,0.8683971288619927,27.744,0.399,8.706,62.1,62.3,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:07:28.253565,GPU612_CPU1036,612,1036,612,1036,short_long,mixed,128,256,0,25.811600033193827,25.261119722078245,6468.322194181383,256,39.577496654431705,287.434,44.221,46.676,1.1227890625,0.8906392423999944,33.838,0.43,9.953,62.7,63.0,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:07:35.553716,GPU612_CPU1036,612,1036,612,1036,short_long,mixed,128,256,1,29.64454796165228,25.327281572618613,6489.022861002013,256,39.451240268934626,286.98,44.151,46.676,1.121015625,0.8920482263572374,33.715,0.46,9.976,63.0,63.4,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:07:42.856303,GPU612_CPU1036,612,1036,612,1036,short_long,mixed,128,256,2,29.746735002845526,25.335355078363243,6491.175150964409,256,39.43815935423734,287.628,44.25,47.075,1.123546875,0.8900385219797795,33.807,0.491,9.953,63.2,63.6,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:07:47.294989,GPU612_CPU1036,612,1036,612,1036,medium_medium,mixed,512,128,0,226.50857898406684,26.778316739433276,3627.832937054336,128,35.282771346116945,163.6,40.9,45.676,1.278125,0.78239608801956,31.137,0.449,9.314,63.2,63.4,8,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:07:51.530480,GPU612_CPU1036,612,1036,612,1036,medium_medium,mixed,512,128,1,30.920020071789622,26.721132959525182,3424.981238087639,128,37.37246749750654,147.402,42.115,45.676,1.151578125,0.8683735634523277,32.046,0.456,9.613,63.3,63.7,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:07:55.763260,GPU612_CPU1036,612,1036,612,1036,medium_medium,mixed,512,128,2,30.3361089900136,26.70546067790605,3422.409730963409,128,37.400548169890804,147.694,42.198,46.175,1.153859375,0.8666567362248975,32.101,0.456,9.642,63.3,63.8,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:08:00.123947,GPU612_CPU1036,612,1036,612,1036,long_medium,mixed,1024,128,0,336.449438938871,25.30088319670497,3550.1847630366683,128,36.05446154033813,164.909,41.227,47.276,1.2883515625,0.7761856539060937,31.338,0.399,9.49,63.3,63.7,8,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:08:04.182459,GPU612_CPU1036,612,1036,612,1036,long_medium,mixed,1024,128,1,33.689333125948906,25.303809298569057,3247.7597570978105,128,39.411782143141174,150.543,43.012,46.877,1.1761171875,0.8502554087536451,32.728,0.399,9.885,63.4,63.7,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:08:08.247669,GPU612_CPU1036,612,1036,612,1036,long_medium,mixed,1024,128,2,34.160984912887216,25.31285781237319,3249.3838351219893,128,39.392083697983495,151.108,43.174,46.877,1.18053125,0.8470762633348333,32.787,0.456,9.931,63.4,63.8,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:08:22.781424,GPU612_CPU1036,612,1036,612,1036,long_long,mixed,1024,512,0,34.307598136365414,26.779288739520045,13720.432056114078,512,37.316609120326014,624.826,44.63,47.276,1.22036328125,0.8194281287910554,33.945,0.442,10.244,63.9,64.4,28,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:08:37.308190,GPU612_CPU1036,612,1036,612,1036,long_long,mixed,1024,512,1,34.26581108942628,26.76419760082318,13712.724999990314,512,37.33758242802664,625.665,44.69,46.977,1.222001953125,0.8183292976273245,33.944,0.456,10.29,64.3,64.6,28,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:08:51.828928,GPU612_CPU1036,612,1036,612,1036,long_long,mixed,1024,512,2,34.30895903147757,26.752984276088775,13707.140218932182,512,37.35279509965398,625.394,44.671,47.077,1.22147265625,0.8186839016683882,33.932,0.442,10.298,64.6,64.9,28,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:02.029505,GPU612_CPU1497,1300,1497,612,1497,short_short,mixed,128,64,0,25.36601386964321,23.937784364476563,1533.630563877523,64,41.73104103910588,80.252,40.126,46.675,1.2539375,0.7974879130738175,30.04,0.798,9.287,63.5,63.7,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:04.372862,GPU612_CPU1497,1300,1497,612,1497,short_short,mixed,128,64,1,25.834758998826146,23.95287980621178,1535.0446249358356,64,41.692599003547,75.254,37.627,46.175,1.17584375,0.8504531320594254,27.944,0.798,8.886,63.6,63.7,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:06.715045,GPU612_CPU1497,1300,1497,612,1497,short_short,mixed,128,64,2,25.412468006834388,23.940881207910557,1533.8666778989136,64,41.72461721879702,75.104,37.552,46.075,1.1735,0.8521516829995739,27.944,0.798,8.81,63.6,63.8,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:13.918494,GPU612_CPU1497,1300,1497,612,1497,short_long,mixed,128,256,0,25.425644125789404,24.97263468217616,6394.095188938081,256,40.036939150184274,292.776,45.042,47.574,1.14365625,0.8743886110883405,34.175,0.798,10.069,64.0,64.6,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:21.144763,GPU612_CPU1497,1300,1497,612,1497,short_long,mixed,128,256,1,28.359322110190988,25.05158275256262,6417.16440115124,256,39.89300943483286,292.378,44.981,47.575,1.1421015625,0.8755788739234827,34.083,0.829,10.069,64.3,64.7,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:28.376244,GPU612_CPU1497,1300,1497,612,1497,short_long,mixed,128,256,2,28.90773513354361,25.069722627271332,6422.334898030385,256,39.86089234905993,292.678,45.027,47.575,1.1432734375,0.8746813904700729,34.114,0.829,10.085,64.5,64.9,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:32.779128,GPU612_CPU1497,1300,1497,612,1497,medium_medium,mixed,512,128,0,223.98437396623194,26.5338162205908,3594.115428160876,128,35.61376994102222,165.25,41.313,46.276,1.291015625,0.7745839636913767,31.138,0.798,9.377,64.5,64.9,8,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:36.981664,GPU612_CPU1497,1300,1497,612,1497,medium_medium,mixed,512,128,1,29.002263909205794,26.489909323973684,3393.5592230409384,128,37.71851073967713,149.456,42.702,46.175,1.167625,0.8564393533882882,32.16,0.855,9.687,64.5,64.7,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:41.180370,GPU612_CPU1497,1300,1497,612,1497,medium_medium,mixed,512,128,2,28.998828027397394,26.463155409203857,3390.15573495999,128,37.75637758467477,149.911,42.832,46.574,1.1711796875,0.8538399450340536,32.332,0.798,9.701,64.5,64.9,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:45.503554,GPU612_CPU1497,1300,1497,612,1497,long_medium,mixed,1024,128,0,332.7739939559251,25.05011592192326,3514.4839419517666,128,36.420709872105796,166.613,41.653,47.876,1.3016640625,0.7682473756549609,31.288,0.798,9.567,64.5,64.8,8,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:49.524997,GPU612_CPU1497,1300,1497,612,1497,long_medium,mixed,1024,128,1,31.680390005931258,25.044192725015204,3212.6358200330287,128,39.842673483819915,152.32,43.52,47.775,1.19,0.8403361344537815,32.734,0.798,9.988,64.6,65.2,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:09:53.549519,GPU612_CPU1497,1300,1497,612,1497,long_medium,mixed,1024,128,2,31.883616000413895,25.06721884334885,3215.767394984141,128,39.80387393679363,152.263,43.504,47.775,1.1895546875,0.8406507161950046,32.789,0.798,9.917,64.6,64.9,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:10:07.837718,GPU612_CPU1497,1300,1497,612,1497,long_long,mixed,1024,512,0,31.893491046503186,26.310388720093144,13477.829235140234,512,37.98831333053855,622.573,46.117,47.876,1.215962890625,0.8223935185110822,34.818,0.828,10.471,65.0,65.4,27,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:10:19.305520,GPU612_CPU1497,1300,1497,612,1497,long_long,mixed,1024,512,1,31.802661018446088,25.97607171286226,10657.446404919028,409,38.37692299453862,500.492,45.499,47.776,1.2236968215158925,0.8171958792548132,34.331,0.816,10.352,65.4,65.7,22,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:10:33.588563,GPU612_CPU1497,1300,1497,612,1497,long_long,mixed,1024,512,2,31.772324116900563,26.300193966546782,13472.518034046516,512,38.00328926679634,623.473,46.183,47.876,1.217720703125,0.8212063714066207,34.862,0.828,10.493,65.7,66.0,27,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:10:43.766751,GPU612_CPU2201,1300,2201,612,2201,short_short,mixed,128,64,0,25.075812125578523,23.83296296650928,1526.6789789311588,64,41.92105929486692,81.998,40.999,47.874,1.28121875,0.7805068416302836,30.14,1.597,9.262,64.7,64.8,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:10:46.100174,GPU612_CPU2201,1300,2201,612,2201,short_short,mixed,128,64,1,25.15113609842956,23.82010145718971,1525.9450830053538,64,41.941221026088165,76.753,38.376,47.075,1.199265625,0.8338436282620875,27.844,1.597,8.936,64.8,65.2,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:10:48.430849,GPU612_CPU2201,1300,2201,612,2201,short_short,mixed,128,64,2,25.37593711167574,23.778749459851827,1523.5630760435015,64,42.00679381532389,76.952,38.476,47.474,1.202375,0.8316872855806217,27.943,1.597,8.936,64.9,65.0,4,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:10:55.572893,GPU612_CPU2201,1300,2201,612,2201,short_long,mixed,128,256,0,25.080630090087652,24.740675772887233,6334.405250148848,256,40.414212525159236,300.11,46.171,48.873,1.1723046875,0.8530205591283195,34.45,1.597,10.124,65.3,65.6,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:11:02.745694,GPU612_CPU2201,1300,2201,612,2201,short_long,mixed,128,256,1,27.76061394251883,24.850713352983195,6365.161841968074,256,40.21893022610815,299.62,46.095,48.474,1.170390625,0.8544155930845738,34.329,1.628,10.139,65.5,66.0,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:11:09.916177,GPU612_CPU2201,1300,2201,612,2201,short_long,mixed,128,256,2,27.839700924232602,24.84129170211507,6362.8153030294925,256,40.23376254189118,299.67,46.103,48.873,1.1705859375,0.8542730336703707,34.298,1.627,10.178,65.8,66.2,13,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:11:14.290952,GPU612_CPU2201,1300,2201,612,2201,medium_medium,mixed,512,128,0,221.93704708479345,26.341727456283266,3567.570455139503,128,35.878758838694,169.257,42.314,47.474,1.3223203125,0.7562464181688202,31.238,1.647,9.429,65.7,66.0,8,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:11:18.465861,GPU612_CPU2201,1300,2201,612,2201,medium_medium,mixed,512,128,1,28.342951089143753,26.291836181464863,3367.6415751688182,128,38.008795515473885,153.506,43.859,47.873,1.199265625,0.8338436282620875,32.446,1.654,9.759,65.7,66.2,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:11:22.640769,GPU612_CPU2201,1300,2201,612,2201,medium_medium,mixed,512,128,2,28.47452904097736,26.289949991087628,3367.538438877091,128,38.00995959609053,153.6,43.886,47.973,1.2,0.8333333333333334,32.445,1.654,9.787,65.7,66.0,7,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:11:26.941031,GPU612_CPU2201,1300,2201,612,2201,long_medium,mixed,1024,128,0,330.70601895451546,24.898436937965158,3493.055612081662,128,36.644134595875876,170.45,42.612,49.074,1.331640625,0.7509533587562336,31.436,1.597,9.58,65.8,66.0,8,Phi-3-mini-Q4,llama.cpp,
2026-05-14T04:11:30.943596,GPU612_CPU2201,1300,2201,612,2201,long_medium,mixed,1024,128,1,30.379989184439182,24.919723983722058,3195.4211960546672,128,40.05731706293976,155.866,44.533,48.775,1.217703125,0.8212182259120012,32.791,1.654,10.089,65.8,66.0,7,Phi-3-mini-Q4,llama.cpp,
