timestamp,config_name,gpu_freq_mhz,cpu_freq_mhz,target_gpu_freq_mhz,target_cpu_freq_mhz,workload,phase,prompt_length,output_length,repeat,ttft_ms,tpot_ms,total_time_ms,output_tokens,tokens_per_second,total_energy_j,avg_power_w,max_power_w,energy_per_token_j,tokens_per_joule,avg_gpu_soc_w,avg_cpu_cv_w,avg_sys_5v0_w,avg_temp_cpu_c,max_temp_cpu_c,power_samples,model,runtime,phase_note
2026-05-14T00:24:01.230275,GPU1300_CPU1036,1300,1036,1300,1036,long_long,decode,1024,512,2,189.1636890359223,192.27592779256025,98444.13999514654,512,5.20091901889988,1118.524,11.472,11.806,2.1846171875,0.4577461011118224,3.766,1.992,5.714,51.3,51.7,195,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 512 output)"
2026-05-14T00:24:18.555912,GPU1300_CPU1497,1300,1497,1300,1497,short_short,prefill,128,64,0,135.70583378896117,135.74400800280273,135.74400800280273,1,7.366807675071395,5.448,10.896,10.896,5.448,0.18355359765051393,3.592,1.996,5.308,51.1,51.1,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:19.499240,GPU1300_CPU1497,1300,1497,1300,1497,short_short,prefill,128,64,1,135.71441010572016,135.75316010974348,135.75316010974348,1,7.366311025036879,4.548,9.097,9.097,4.548,0.2198768689533861,3.193,1.197,4.707,51.0,51.0,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:20.845394,GPU1300_CPU1497,1300,1497,1300,1497,short_short,prefill,128,64,2,538.3880429435521,538.4298330172896,538.4298330172896,1,1.857252215012181,10.446,10.446,10.696,10.446,0.09573042312847023,3.592,1.796,5.058,51.1,51.4,2,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:21.788784,GPU1300_CPU1497,1300,1497,1300,1497,short_long,prefill,128,256,0,135.45995182357728,135.4997898451984,135.4997898451984,1,7.380085246939859,4.598,9.197,9.197,4.598,0.21748586341887777,3.193,1.197,4.807,50.8,50.8,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:22.732229,GPU1300_CPU1497,1300,1497,1300,1497,short_long,prefill,128,256,1,135.51012496463954,135.54900302551687,135.54900302551687,1,7.377405791850433,4.548,9.097,9.097,4.548,0.2198768689533861,3.193,1.197,4.707,50.7,50.7,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:23.675688,GPU1300_CPU1497,1300,1497,1300,1497,short_long,prefill,128,256,2,135.67907619290054,135.7189470436424,135.7189470436424,1,7.368167980837896,4.598,9.197,9.197,4.598,0.21748586341887777,3.193,1.197,4.807,50.9,50.9,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:30.221136,GPU1300_CPU1497,1300,1497,1300,1497,medium_medium,prefill,512,128,0,5736.712066922337,5736.759105930105,5736.759105930105,1,0.17431444854749034,88.116,14.686,15.285,88.116,0.011348676744291616,3.193,6.62,4.874,52.6,53.0,12,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:31.173333,GPU1300_CPU1497,1300,1497,1300,1497,medium_medium,prefill,512,128,1,144.49581294320524,144.5434270426631,144.5434270426631,1,6.918336035472871,4.798,9.596,9.596,4.798,0.20842017507294705,3.193,1.596,4.807,51.1,51.1,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:32.123885,GPU1300_CPU1497,1300,1497,1300,1497,medium_medium,prefill,512,128,2,142.9934378247708,143.04047590121627,143.04047590121627,1,6.991028194639116,4.548,9.097,9.097,4.548,0.2198768689533861,3.193,1.197,4.707,50.9,50.9,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:40.591249,GPU1300_CPU1497,1300,1497,1300,1497,long_medium,prefill,1024,128,0,7658.615537919104,7658.6650719400495,7658.6650719400495,1,0.13057105782883985,118.189,14.774,15.586,118.189,0.008461024291600741,3.193,6.661,4.92,52.8,53.2,16,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:41.553355,GPU1300_CPU1497,1300,1497,1300,1497,long_medium,prefill,1024,128,1,154.7544391360134,154.80806911364198,154.80806911364198,1,6.45961160632988,4.798,9.596,9.596,4.798,0.20842017507294705,3.193,1.596,4.807,51.1,51.1,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:42.511611,GPU1300_CPU1497,1300,1497,1300,1497,long_medium,prefill,1024,128,2,150.80527984537184,150.86114988662302,150.86114988662302,1,6.628611811268388,4.598,9.197,9.197,4.598,0.21748586341887777,3.193,1.197,4.807,51.1,51.1,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:43.469841,GPU1300_CPU1497,1300,1497,1300,1497,long_long,prefill,1024,512,0,150.80303908325732,150.85846092551947,150.85846092551947,1,6.6287299622771,4.598,9.197,9.197,4.598,0.21748586341887777,3.193,1.197,4.807,50.9,50.9,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:24:44.427858,GPU1300_CPU1497,1300,1497,1300,1497,long_long,prefill,1024,512,1,150.57914308272302,150.57914308272302,150.57914308272302,0,0.0,4.598,9.197,9.197,0.0,0.0,3.193,1.197,4.807,50.9,50.9,1,Phi-3-mini-Q4,llama.cpp,
2026-05-14T00:24:45.386052,GPU1300_CPU1497,1300,1497,1300,1497,long_long,prefill,1024,512,2,150.49924096092582,150.49924096092582,150.49924096092582,0,0.0,4.598,9.197,9.197,0.0,0.0,3.193,1.197,4.807,51.3,51.3,1,Phi-3-mini-Q4,llama.cpp,
2026-05-14T00:24:54.790339,GPU1300_CPU1497,1300,1497,1300,1497,short_short,decode,128,64,0,136.5697360597551,134.25667260196946,8594.930374063551,64,7.44624996534344,116.328,12.925,13.703,1.817625,0.5501684890997868,3.948,3.06,5.918,51.6,51.8,18,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 64 output)"
2026-05-14T00:25:04.196765,GPU1300_CPU1497,1300,1497,1300,1497,short_short,decode,128,64,1,135.70338999852538,134.3034437621042,8597.005331888795,64,7.444452751774548,116.277,12.92,13.603,1.816828125,0.5504097972943919,3.948,3.06,5.912,51.6,52.0,18,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 64 output)"
2026-05-14T00:25:13.608126,GPU1300_CPU1497,1300,1497,1300,1497,short_short,decode,128,64,2,135.0122068542987,134.39378522277352,8602.007196983323,64,7.440123977395003,116.279,12.92,13.603,1.816859375,0.5504003302401982,3.948,3.06,5.912,51.7,52.1,18,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 64 output)"
2026-05-14T00:25:47.492643,GPU1300_CPU1497,1300,1497,1300,1497,short_long,decode,128,256,0,135.33010496757925,134.40125417651333,33070.99633989856,245,7.408304167250606,437.022,13.243,13.703,1.7837632653061224,0.5606125092100627,3.986,3.241,6.016,51.7,52.1,66,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 256 output)"
2026-05-14T00:26:22.789285,GPU1300_CPU1497,1300,1497,1300,1497,short_long,decode,128,256,1,135.54263697005808,134.69231921595102,34482.75930597447,256,7.423999852460923,458.726,13.296,16.1,1.7918984375,0.55806734303266,3.992,3.286,6.019,51.9,52.6,69,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 256 output)"
2026-05-14T00:26:58.101131,GPU1300_CPU1497,1300,1497,1300,1497,short_long,decode,128,256,2,136.04958914220333,134.74935870982853,34497.813953086734,256,7.42076006172832,454.732,13.181,13.703,1.776296875,0.5629689575398257,3.986,3.193,6.001,52.0,52.4,69,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 256 output)"
2026-05-14T00:27:16.100672,GPU1300_CPU1497,1300,1497,1300,1497,medium_medium,decode,512,128,0,135.99052000790834,134.2668400245066,17188.23310895823,128,7.446955087738976,229.11,13.092,13.703,1.789921875,0.5586836017633451,3.969,3.147,5.975,52.0,52.4,35,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:27:34.108955,GPU1300_CPU1497,1300,1497,1300,1497,medium_medium,decode,512,128,1,135.0039839744568,134.34419085960982,17197.09102413617,128,7.443119293859153,229.36,13.106,13.703,1.791875,0.5580746424834321,3.969,3.159,5.978,52.0,52.2,35,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:27:52.113252,GPU1300_CPU1497,1300,1497,1300,1497,medium_medium,decode,512,128,2,134.97606478631496,134.31550630030964,17193.403909914196,128,7.444715465923047,232.208,13.269,15.102,1.814125,0.5512299317852959,3.969,3.296,6.004,52.1,53.0,35,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:28:10.112281,GPU1300_CPU1497,1300,1497,1300,1497,long_medium,decode,1024,128,0,135.39571408182383,134.26628336127055,17187.558742938563,128,7.44724727428718,229.611,13.121,13.703,1.7938359375,0.5574645814007169,3.969,3.182,5.97,52.1,52.5,35,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:28:28.098620,GPU1300_CPU1497,1300,1497,1300,1497,long_medium,decode,1024,128,1,134.8293551709503,134.17321289009524,17175.170930102468,128,7.452618697125033,229.26,13.101,13.703,1.79109375,0.5583180668236937,3.969,3.159,5.973,52.3,52.5,35,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:28:46.080084,GPU1300_CPU1497,1300,1497,1300,1497,long_medium,decode,1024,128,2,135.37091901525855,134.1313017810893,17170.40120717138,128,7.454688941487261,231.011,13.201,13.706,1.8047734375,0.5540861690568848,3.969,3.227,6.004,52.3,52.6,35,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:29:57.584829,GPU1300_CPU1497,1300,1497,1300,1497,long_long,decode,1024,512,0,135.81069698557258,138.05659593141286,70684.08601009287,512,7.243497495700692,937.463,13.297,15.102,1.830982421875,0.5461548882462561,3.986,3.252,6.059,52.3,52.8,141,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 512 output)"
2026-05-14T00:31:02.485348,GPU1300_CPU1497,1300,1497,1300,1497,long_long,decode,1024,512,1,136.0222881194204,137.50930103635946,64081.58768317662,465,7.256374518980227,842.444,13.267,13.703,1.8117075268817204,0.5519654718889327,3.989,3.218,6.06,52.4,52.8,127,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 512 output)"
2026-05-14T00:32:03.344771,GPU1300_CPU1497,1300,1497,1300,1497,long_long,decode,1024,512,2,135.9135180246085,137.3889777381187,60041.17649095133,436,7.26168315615382,795.329,13.255,13.703,1.8241490825688071,0.5482008074645839,3.985,3.216,6.054,52.6,53.2,120,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 512 output)"
2026-05-14T00:32:17.859043,GPU1300_CPU2201,1300,2201,1300,2201,short_short,prefill,128,64,0,102.2920310497284,102.32518101111054,102.32518101111054,1,9.772765512053375,6.398,12.795,12.795,6.398,0.15629884338855893,3.594,3.993,5.208,52.6,52.6,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:18.765216,GPU1300_CPU2201,1300,2201,1300,2201,short_short,prefill,128,64,1,99.61233381181955,99.61233381181955,99.61233381181955,0,0.0,5.148,10.295,10.295,0.0,0.0,3.193,2.395,4.707,52.6,52.6,1,Phi-3-mini-Q4,llama.cpp,
2026-05-14T00:32:19.671670,GPU1300_CPU2201,1300,2201,1300,2201,short_short,prefill,128,64,2,99.63994892314076,99.66893983073533,99.66893983073533,1,10.033215981812077,5.148,10.295,10.295,5.148,0.19425019425019427,3.193,2.395,4.707,52.6,52.6,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:20.578139,GPU1300_CPU2201,1300,2201,1300,2201,short_long,prefill,128,256,0,99.956382997334,99.98934203758836,99.98934203758836,1,10.001065909845435,5.148,10.295,10.295,5.148,0.19425019425019427,3.193,2.395,4.707,52.2,52.2,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:21.485192,GPU1300_CPU2201,1300,2201,1300,2201,short_long,prefill,128,256,1,100.28504207730293,100.3147370647639,100.3147370647639,1,9.968625042145034,5.148,10.295,10.295,5.148,0.19425019425019427,3.193,2.395,4.707,52.6,52.6,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:22.394588,GPU1300_CPU2201,1300,2201,1300,2201,short_long,prefill,128,256,2,102.6526230853051,102.68318210728467,102.68318210728467,1,9.738693128492917,5.148,10.295,10.295,5.148,0.19425019425019427,3.193,2.395,4.707,52.5,52.5,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:27.094288,GPU1300_CPU2201,1300,2201,1300,2201,medium_medium,prefill,512,128,0,3892.876978032291,3892.9159198887646,3892.9159198887646,1,0.25687685544171057,98.262,24.565,27.063,98.262,0.010176874071360241,3.492,16.066,5.008,57.2,58.0,8,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:28.008254,GPU1300_CPU2201,1300,2201,1300,2201,medium_medium,prefill,512,128,1,107.66850807704031,107.71733801811934,107.71733801811934,1,9.283556560149938,5.746,11.492,11.492,5.746,0.17403411068569438,3.193,3.592,4.707,53.0,53.0,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:28.920748,GPU1300_CPU2201,1300,2201,1300,2201,medium_medium,prefill,512,128,2,106.20424803346395,106.2373670283705,106.2373670283705,1,9.412883884188807,5.148,10.295,10.295,5.148,0.19425019425019427,3.193,2.395,4.707,52.9,52.9,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:34.938915,GPU1300_CPU2201,1300,2201,1300,2201,long_medium,prefill,1024,128,0,5211.153031094,5211.153031094,5211.153031094,0,0.0,137.857,25.065,27.063,0.0,0.0,3.519,16.51,5.035,57.3,58.2,11,Phi-3-mini-Q4,llama.cpp,
2026-05-14T00:32:35.861919,GPU1300_CPU2201,1300,2201,1300,2201,long_medium,prefill,1024,128,1,116.52400810271502,116.56477418728173,116.56477418728173,1,8.578921093205437,5.997,11.994,11.994,5.997,0.16675004168751043,3.194,3.993,4.807,53.4,53.4,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:36.781219,GPU1300_CPU2201,1300,2201,1300,2201,long_medium,prefill,1024,128,2,112.82652895897627,112.8647041041404,112.8647041041404,1,8.860165876812106,5.148,10.295,10.295,5.148,0.19425019425019427,3.193,2.395,4.707,52.8,52.8,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:37.702128,GPU1300_CPU2201,1300,2201,1300,2201,long_long,prefill,1024,512,0,114.78260695002973,114.82033412903547,114.82033412903547,1,8.709258752689195,5.397,10.794,10.794,5.397,0.18528812303131367,3.193,2.794,4.807,52.8,52.8,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:38.620757,GPU1300_CPU2201,1300,2201,1300,2201,long_long,prefill,1024,512,1,112.2158661019057,112.2158661019057,112.2158661019057,0,0.0,5.148,10.295,10.295,0.0,0.0,3.193,2.395,4.707,52.8,52.8,1,Phi-3-mini-Q4,llama.cpp,
2026-05-14T00:32:39.539595,GPU1300_CPU2201,1300,2201,1300,2201,long_long,prefill,1024,512,2,112.47735912911594,112.51623812131584,112.51623812131584,1,8.88760606199607,5.148,10.295,10.295,5.148,0.19425019425019427,3.193,2.395,4.707,52.8,52.8,1,Phi-3-mini-Q4,llama.cpp,prefill-only (1 output token)
2026-05-14T00:32:46.643707,GPU1300_CPU2201,1300,2201,1300,2201,short_short,decode,128,64,0,100.29572318308055,98.35396177460632,6296.729838009924,64,10.164006023200631,116.218,17.88,18.895,1.81590625,0.5506892219793835,4.299,7.246,6.334,54.1,54.5,13,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 64 output)"
2026-05-14T00:32:53.760953,GPU1300_CPU2201,1300,2201,1300,2201,short_short,decode,128,64,1,100.02926806919277,98.56925409523741,6310.024206992239,64,10.142591834922056,117.014,18.002,18.895,1.82834375,0.5469431008255423,4.299,7.369,6.334,54.2,54.7,13,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 64 output)"
2026-05-14T00:33:00.886994,GPU1300_CPU2201,1300,2201,1300,2201,short_short,decode,128,64,2,100.8878848515451,98.69089804678445,6318.5487277805805,64,10.1289081966897,116.517,17.926,18.895,1.820578125,0.5492760713029,4.299,7.308,6.319,54.2,54.8,13,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 64 output)"
2026-05-14T00:33:27.061285,GPU1300_CPU2201,1300,2201,1300,2201,short_long,decode,128,256,0,101.41278896480799,99.06804701587295,25364.23589498736,256,10.092951392657262,466.674,18.301,18.895,1.8229453125,0.5485628082987267,4.36,7.506,6.435,54.7,55.8,51,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 256 output)"
2026-05-14T00:33:53.291980,GPU1300_CPU2201,1300,2201,1300,2201,short_long,decode,128,256,1,102.3665638640523,99.28616905931895,25420.82768608816,256,10.070482486299962,469.017,18.393,19.294,1.83209765625,0.5458224328755674,4.36,7.6,6.433,55.1,56.1,51,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 256 output)"
2026-05-14T00:34:19.494126,GPU1300_CPU2201,1300,2201,1300,2201,short_long,decode,128,256,2,100.33355397172272,99.18248397663382,25392.348194960505,256,10.081777314742677,467.872,18.348,18.895,1.827625,0.5471581971137405,4.36,7.521,6.467,55.4,55.9,51,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 256 output)"
2026-05-14T00:34:32.967196,GPU1300_CPU2201,1300,2201,1300,2201,medium_medium,decode,512,128,0,100.77276010997593,98.92504234563589,12664.498694939539,128,10.10699302698385,235.585,18.122,18.895,1.8405078125,0.5433283103762973,4.33,7.369,6.423,55.5,55.9,26,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:34:46.449266,GPU1300_CPU2201,1300,2201,1300,2201,medium_medium,decode,512,128,1,99.82092399150133,99.00511578678733,12673.711674055085,128,10.0996458884286,236.186,18.168,18.895,1.845203125,0.5419457546171238,4.33,7.415,6.423,55.7,56.2,26,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:34:59.938835,GPU1300_CPU2201,1300,2201,1300,2201,medium_medium,decode,512,128,2,99.447560030967,99.06820834643669,12681.34693801403,128,10.093565031038061,235.688,18.13,18.895,1.8413125,0.5430908658904994,4.33,7.385,6.416,56.0,56.4,26,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:35:13.425574,GPU1300_CPU2201,1300,2201,1300,2201,long_medium,decode,1024,128,0,102.40564099512994,99.02352171649379,12678.634264972061,128,10.095724612360845,236.181,18.168,18.895,1.8451640625,0.5419572277194186,4.33,7.415,6.423,55.9,56.3,26,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:35:26.911534,GPU1300_CPU2201,1300,2201,1300,2201,long_medium,decode,1024,128,1,101.43860592506826,99.02357660769302,12677.671225043014,128,10.09649151865947,236.078,18.16,18.895,1.844359375,0.5421936817492523,4.329,7.399,6.431,55.9,56.3,26,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:35:40.375958,GPU1300_CPU2201,1300,2201,1300,2201,long_medium,decode,1024,128,2,100.14748899266124,98.8624380080132,12655.923601007089,128,10.11384107832434,235.582,18.122,18.895,1.840484375,0.543335229346894,4.33,7.369,6.423,55.9,56.4,26,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 128 output)"
2026-05-14T00:36:33.488219,GPU1300_CPU2201,1300,2201,1300,2201,long_long,decode,1024,512,0,100.69437487982213,102.14612695731135,52298.32383291796,512,9.789988712367366,960.919,18.479,18.996,1.876794921875,0.5328232660609271,4.379,7.591,6.508,56.6,57.4,104,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 512 output)"
2026-05-14T00:37:26.666843,GPU1300_CPU2201,1300,2201,1300,2201,long_long,decode,1024,512,1,100.00066389329731,102.27902505297119,52365.499135805294,512,9.777429957693581,961.888,18.498,18.996,1.8786875,0.532286503210353,4.379,7.603,6.515,56.9,57.4,104,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 512 output)"
2026-05-14T00:38:05.569796,GPU1300_CPU2201,1300,2201,1300,2201,long_long,decode,1024,512,2,100.12921295128763,101.30031430224743,38091.37185313739,375,9.844749132318615,701.211,18.453,18.996,1.869896,0.534789100570299,4.375,7.574,6.504,56.5,57.6,76,Phi-3-mini-Q4,llama.cpp,"decode-only (16 prompt tokens, 512 output)"
