timestamp,control_mode,gpu_cap_mhz,emc_cap_mhz,cpu_cap_mhz,workload,prompt_length,output_length,target_output_tokens,repeat,ttft_ms,tpot_ms,total_time_ms,tokens_per_second,output_tokens,prompt_tokens,benchmark_mode,is_complete_output,completion_ratio,total_energy_j,avg_power_w,max_power_w,temperature_c,target_gpu_cap_mhz,target_emc_cap_mhz,target_cpu_cap_mhz,actual_gpu_mhz,actual_emc_mhz,actual_cpu_mhz,governor_gpu,governor_cpu,temperature_start_c,temperature_end_c,energy_per_token_j,tokens_per_joule,model,experiment
2026-06-03T12:11:41.250954,cap,612,3199,1036,p1024_o512,1024,512,512,0,807.9171209828928,42.82145800388832,22691.66526303161,22.563350642851706,512,1020,True,True,1.0,1072.456,47.665,49.56,0.0,612,3199,1036,1300,204,1036,performance,schedutil,69.312,70.281,2.094640625,0.4774088633939295,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:12:09.230372,cap,612,3199,1036,p1024_o512,1024,512,512,1,807.9838010016829,42.9051236045381,22734.46637392044,22.52087168350406,512,1020,True,True,1.0,1070.538,47.579,49.46,0.0,612,3199,1036,1300,204,1036,performance,schedutil,69.656,70.468,2.09089453125,0.4782641998695983,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:12:37.128746,cap,612,3199,1036,p1024_o512,1024,512,512,2,804.6711209462956,42.76313876333134,22658.581355935894,22.596295503110603,512,1020,True,True,1.0,1082.321,48.103,50.358,0.0,612,3199,1036,1300,204,1036,performance,schedutil,69.718,70.5,2.113908203125,0.4730574385972369,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:13:28.470536,cap,612,3199,1036,p1024_o1024,1024,1024,1024,0,808.0517259659246,44.258430813309914,46088.49324192852,22.218127084884323,1024,1020,True,True,1.0,2134.198,47.427,49.56,0.0,612,3199,1036,1300,204,1036,performance,schedutil,69.656,70.875,2.084177734375,0.47980552882159955,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:14:19.797385,cap,612,3199,1036,p1024_o1024,1024,1024,1024,1,807.4491139268503,44.25093680262868,46080.23378497455,22.22210947926868,1024,1020,True,True,1.0,2133.575,47.413,49.56,0.0,612,3199,1036,1300,204,1036,performance,schedutil,70.062,71.187,2.0835693359375,0.4799456311589703,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:15:11.182405,cap,612,3199,1036,p1024_o1024,1024,1024,1024,2,807.2983330348507,44.30407501553674,46134.51423693914,22.195963628031446,1024,1020,True,True,1.0,2132.712,47.394,49.56,0.0,612,3199,1036,1300,204,1036,performance,schedutil,70.281,71.0,2.0827265625,0.4801398407286122,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:15:23.671531,cap,612,3199,1036,p2048_o128,2048,128,128,0,1807.9103849595413,42.80810362263399,7245.06589199882,17.6671961177549,128,2040,True,True,1.0,338.434,45.124,49.46,0.0,612,3199,1036,1300,204,1036,performance,schedutil,70.468,70.656,2.644015625,0.37821259093353504,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:15:36.140493,cap,612,3199,1036,p2048_o128,2048,128,128,1,1806.5275959670544,42.71620302369422,7232.015918940306,17.69907608537947,128,2040,True,True,1.0,339.532,45.271,49.959,0.0,612,3199,1036,1300,204,1036,performance,schedutil,70.125,70.406,2.65259375,0.3769895031985203,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:15:48.615340,cap,612,3199,1036,p2048_o128,2048,128,128,2,1806.4351519569755,42.74412355932048,7235.457959002815,17.690656310252525,128,2040,True,True,1.0,338.835,45.178,49.46,0.0,612,3199,1036,1300,204,1036,performance,schedutil,69.718,70.062,2.6471484375,0.37776498885888415,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:16:17.715344,cap,612,3199,1036,p2048_o512,2048,512,512,0,1799.4113579625264,43.16965009791161,23861.139717977494,21.45748300590387,512,2040,True,True,1.0,1136.976,48.382,49.959,0.0,612,3199,1036,1300,204,1036,performance,schedutil,69.406,70.468,2.22065625,0.4503173329955953,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:16:46.957708,cap,612,3199,1036,p2048_o512,2048,512,512,1,1807.175072026439,43.41641672793047,23994.97695500031,21.33779919689835,512,2040,True,True,1.0,1123.888,47.825,49.46,0.0,612,3199,1036,1300,204,1036,performance,schedutil,69.906,70.5,2.19509375,0.45556140825420327,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:17:16.198595,cap,612,3199,1036,p2048_o512,2048,512,512,2,1808.2835950190201,43.41378632099997,23994.71388105303,21.338033140886544,512,2040,True,True,1.0,1124.578,47.854,49.46,0.0,612,3199,1036,1300,204,1036,performance,schedutil,69.968,70.5,2.19644140625,0.45528189240764094,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:17:24.366202,cap,816,3199,1036,p64_o64,64,64,64,0,42.88355598691851,41.32078692043525,2646.3485929416493,24.184266642233393,64,60,True,True,1.0,132.162,44.054,49.061,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.687,70.0,2.06503125,0.4842541729090056,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:17:32.292983,cap,816,3199,1036,p64_o64,64,64,64,1,42.78664896264672,41.2771333016396,2643.5040360083804,24.210290254233268,64,60,True,True,1.0,132.304,44.101,48.662,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.625,69.812,2.06725,0.4837344297980409,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:17:40.209436,cap,816,3199,1036,p64_o64,64,64,64,2,42.64388501178473,41.23043930084105,2640.421276912093,24.23855638477751,64,60,True,True,1.0,131.809,43.936,48.561,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.25,69.25,2.059515625,0.485551062522286,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:17:50.792896,cap,816,3199,1036,p128_o128,128,128,128,0,43.73586399015039,41.4082229450917,5303.068474051543,24.13696912010794,128,120,True,True,1.0,256.813,46.693,49.061,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.812,69.281,2.0063515625,0.49841713620416417,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:18:01.309328,cap,816,3199,1036,p128_o128,128,128,128,1,42.7871000720188,41.2820834798489,5286.136543028988,24.214281821531465,128,120,True,True,1.0,259.805,47.237,49.859,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.687,69.187,2.0297265625,0.49267720020784816,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:18:11.839616,cap,816,3199,1036,p128_o128,128,128,128,2,42.552299913950264,41.380361260618926,5298.347692936659,24.158474946942338,128,120,True,True,1.0,256.456,46.628,48.96,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.656,69.062,2.0035625,0.49911095860498483,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:18:39.207667,cap,816,3199,1036,p128_o512,128,512,512,0,42.77747799642384,43.231242393515274,22135.94806904439,23.129797666809537,512,120,True,True,1.0,1047.034,47.592,49.46,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.812,69.593,2.04498828125,0.4890003571994796,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:19:06.545849,cap,816,3199,1036,p128_o512,128,512,512,1,42.55107801873237,43.157347313259635,22097.907009068877,23.169615103814024,512,120,True,True,1.0,1048.884,47.677,49.46,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.812,69.812,2.0486015625,0.4881378684392173,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:19:33.974458,cap,816,3199,1036,p128_o512,128,512,512,2,42.5633389968425,43.3197137927035,22180.92047609389,23.082901385982716,512,120,True,True,1.0,1037.586,47.163,49.061,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.031,70.187,2.02653515625,0.4934530728055313,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:19:50.314984,cap,816,3199,1036,p256_o256,256,256,256,0,124.07049699686468,43.037182223234396,11099.580522975884,23.06393466582685,256,255,True,True,1.0,525.96,47.815,49.46,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.156,69.718,2.05453125,0.4867290288234846,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:20:06.658483,cap,816,3199,1036,p256_o256,256,256,256,1,124.05438895802945,43.060757494166346,11105.508459964767,23.051623518443762,256,255,True,True,1.0,525.958,47.814,49.46,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.156,69.656,2.0545234375,0.48673087965198747,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:20:22.995564,cap,816,3199,1036,p256_o256,256,256,256,2,123.5353029333055,43.039272427467594,11099.601274007,23.063891547122484,256,255,True,True,1.0,526.458,47.86,49.46,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.843,69.562,2.0564765625,0.4862686102215182,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:20:34.110179,cap,816,3199,1036,p512_o128,512,128,128,0,351.37787996791303,43.523483480671494,5879.359617014416,21.771078542223854,128,510,True,True,1.0,280.408,46.735,48.86,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.812,69.25,2.1906875,0.45647770391714926,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:20:45.249052,cap,816,3199,1036,p512_o128,512,128,128,1,352.6625270023942,43.66591766909293,5898.732925066724,21.699575421708403,128,510,True,True,1.0,277.322,46.22,48.461,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.687,69.125,2.166578125,0.46155732325599846,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:20:56.395108,cap,816,3199,1036,p512_o128,512,128,128,2,352.4196009384468,43.686742307691595,5901.1637209914625,21.690636974649898,128,510,True,True,1.0,277.32,46.22,48.461,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.531,69.031,2.1665625,0.4615606519544209,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:21:23.994180,cap,816,3199,1036,p512_o512,512,512,512,0,353.6509070545435,43.04838030728459,22353.32046903204,22.90487449993468,512,510,True,True,1.0,1048.226,47.647,49.061,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.281,69.625,2.04731640625,0.4884442858696502,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:21:51.513900,cap,816,3199,1036,p512_o512,512,512,512,1,351.4205359388143,42.91401792558205,22282.5009690132,22.977672062575227,512,510,True,True,1.0,1058.294,48.104,49.959,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.687,69.5,2.06698046875,0.4837975080648666,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:22:19.071990,cap,816,3199,1036,p512_o512,512,512,512,2,352.7577029308304,42.979968800355266,22317.56834394764,22.941567473180857,512,510,True,True,1.0,1047.91,47.632,49.061,0.0,816,3199,1036,1300,204,1036,performance,schedutil,68.875,69.812,2.04669921875,0.48859157752097027,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:23:09.918548,cap,816,3199,1036,p512_o1024,512,1024,1024,0,352.6597920572385,44.22202574581687,45595.842030015774,22.458188168252274,1024,510,True,True,1.0,2102.406,47.245,49.46,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.031,70.343,2.053130859375,0.48706101485631226,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:24:00.640351,cap,816,3199,1036,p512_o1024,512,1024,1024,1,351.6378590138629,44.10073852106448,45470.767776016146,22.519962826317517,1024,510,True,True,1.0,2121.368,47.671,49.46,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.281,70.468,2.0716484375,0.48270738504587607,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:24:51.500430,cap,816,3199,1036,p512_o1024,512,1024,1024,2,352.40262490697205,44.23095727075831,45604.74462492857,22.453804059682394,1024,510,True,True,1.0,2102.808,47.254,49.061,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.937,70.687,2.0535234375,0.48696790196727424,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:25:02.828044,cap,816,3199,1036,p1024_o128,1024,128,128,0,807.9999730689451,41.58516691293656,6089.821135043167,21.01867972171447,128,1020,True,True,1.0,280.802,46.8,49.56,0.0,816,3199,1036,1300,204,1036,performance,schedutil,70.062,70.343,2.193765625,0.455837209136687,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:25:14.165817,cap,816,3199,1036,p1024_o128,1024,128,128,1,807.6276429928839,41.66029338581913,6099.043917027302,20.98689593669752,128,1020,True,True,1.0,281.072,46.845,49.944,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.875,70.25,2.195875,0.4553993282859908,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:25:25.503083,cap,816,3199,1036,p1024_o128,1024,128,128,2,807.2484349831939,41.62138825975447,6093.674700940028,21.00538776384869,128,1020,True,True,1.0,281.256,46.876,49.56,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.375,70.062,2.1973125,0.45510140228119583,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:25:53.420929,cap,816,3199,1036,p1024_o512,1024,512,512,0,807.8084730077535,42.783967794535165,22672.411201987416,22.58251208654504,512,1020,True,True,1.0,1071.162,47.607,49.56,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.187,70.093,2.09211328125,0.47798558948132963,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:26:21.332410,cap,816,3199,1036,p1024_o512,1024,512,512,1,804.2097439756617,42.79126467113976,22672.5341679994,22.582389608773862,512,1020,True,True,1.0,1080.024,48.001,50.358,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.343,70.625,2.109421875,0.4740635393287557,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:26:49.280544,cap,816,3199,1036,p1024_o512,1024,512,512,2,808.0433199647814,42.84541370641484,22704.199214931577,22.5508944470184,512,1020,True,True,1.0,1071.216,47.61,49.56,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.843,70.718,2.09221875,0.47796149422712136,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:27:40.519122,cap,816,3199,1036,p1024_o1024,1024,1024,1024,0,804.6168430009857,44.16495026294088,45989.52144396026,22.265941628633332,1024,1020,True,True,1.0,2150.882,47.797,49.959,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.625,70.687,2.100470703125,0.4760837647067575,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:28:31.871079,cap,816,3199,1036,p1024_o1024,1024,1024,1024,1,806.8436790490523,44.26082358743362,46089.93149106391,22.217433762047076,1024,1020,True,True,1.0,2134.17,47.426,49.661,0.0,816,3199,1036,1300,204,1036,performance,schedutil,70.156,70.875,2.084150390625,0.4798118238003533,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:29:23.168121,cap,816,3199,1036,p1024_o1024,1024,1024,1024,2,806.9209930254146,44.21396725317181,46041.85448307544,22.24063325634316,1024,1020,True,True,1.0,2136.648,47.481,49.959,0.0,816,3199,1036,1300,204,1036,performance,schedutil,70.375,71.25,2.0865703125,0.4792553569890782,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:29:35.643835,cap,816,3199,1036,p2048_o128,2048,128,128,0,1807.1183169959113,42.72446646465091,7233.643609913997,17.6950934968058,128,2040,True,True,1.0,339.438,45.258,49.56,0.0,816,3199,1036,1300,204,1036,performance,schedutil,70.312,70.656,2.651859375,0.3770939022737584,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:29:48.125112,cap,816,3199,1036,p2048_o128,2048,128,128,1,1806.8309370428324,42.80202803898632,7243.2116699637845,17.6717188220236,128,2040,True,True,1.0,338.041,45.072,49.46,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.875,70.406,2.6409453125,0.3786522936566866,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:30:00.576202,cap,816,3199,1036,p2048_o128,2048,128,128,2,1800.2405361039564,42.607881038955696,7211.964184069075,17.74828558948568,128,2040,True,True,1.0,342.018,45.602,50.258,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.843,70.187,2.672015625,0.3742493085159261,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:30:29.806862,cap,816,3199,1036,p2048_o512,2048,512,512,0,1808.4887120639905,43.38541302151992,23980.443452019244,21.35073110822259,512,2040,True,True,1.0,1124.88,47.867,49.46,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.625,70.468,2.19703125,0.45515966147500175,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:30:59.033605,cap,816,3199,1036,p2048_o512,2048,512,512,1,1809.0464160777628,43.38287936392333,23979.77064899169,21.35133014800243,512,2040,True,True,1.0,1125.453,47.892,49.56,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.593,70.656,2.198150390625,0.4549279267992533,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
2026-06-03T12:31:28.238571,cap,816,3199,1036,p2048_o512,2048,512,512,2,1808.0172470072284,43.34905861267262,23961.381795001216,21.367715951457047,512,2040,True,True,1.0,1125.822,47.907,49.46,0.0,816,3199,1036,1300,204,1036,performance,schedutil,69.625,70.5,2.19887109375,0.454778819387079,Meta-Llama-3.1-8B-Instruct-Q4_K_M,cap_profiling
