timestamp,control_mode,gpu_cap_mhz,emc_cap_mhz,cpu_cap_mhz,workload,prompt_length,output_length,target_output_tokens,repeat,ttft_ms,tpot_ms,total_time_ms,tokens_per_second,output_tokens,prompt_tokens,benchmark_mode,is_complete_output,completion_ratio,total_energy_j,avg_power_w,max_power_w,temperature_c,target_gpu_cap_mhz,target_emc_cap_mhz,target_cpu_cap_mhz,actual_gpu_mhz,actual_emc_mhz,actual_cpu_mhz,governor_gpu,governor_cpu,temperature_start_c,temperature_end_c,energy_per_token_j,tokens_per_joule,model,experiment
2026-05-21T03:00:09.367441,cap,612,204,1036,p128_o128,128,128,128,0,116.70421803137287,114.90557144861668,14710.217593004927,8.701434848990077,128,120,True,True,1.0,234.996,16.207,16.604,0.0,612,204,1036,612,204,1036,performance,schedutil,53.593,53.625,1.83590625,0.5446901223850619,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:00:31.582194,cap,612,204,1036,p128_o128,128,128,128,1,116.5686909807846,114.91115522061247,14710.826755966991,8.701074529892127,128,120,True,True,1.0,233.78,16.123,16.604,0.0,612,204,1036,612,204,1036,performance,schedutil,53.468,53.343,1.82640625,0.5475233125160407,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:00:53.804026,cap,612,204,1036,p128_o128,128,128,128,2,119.75826096022502,114.9116664882896,14714.032043993939,8.699179097699995,128,120,True,True,1.0,234.328,16.161,16.604,0.0,612,204,1036,612,204,1036,performance,schedutil,53.343,53.531,1.8306875,0.5462428732375132,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:01:31.633430,cap,612,204,1036,p128_o256,128,256,256,0,115.98890298046172,118.37801644304658,30303.367597982287,8.447905968610744,256,120,True,True,1.0,484.067,16.136,16.604,0.0,612,204,1036,612,204,1036,performance,schedutil,53.406,53.5,1.89088671875,0.5288524109265866,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:02:09.473448,cap,612,204,1036,p128_o256,128,256,256,1,119.78889600140974,118.39977011755657,30312.735833984334,8.445295119584431,256,120,True,True,1.0,483.954,16.132,16.604,0.0,612,204,1036,612,204,1036,performance,schedutil,53.468,53.718,1.8904453125,0.528975894403187,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:02:47.306449,cap,612,204,1036,p128_o256,128,256,256,2,119.43862802581862,118.3926596940842,30310.55221799761,8.445903530850023,256,120,True,True,1.0,483.982,16.133,17.099,0.0,612,204,1036,612,204,1036,performance,schedutil,53.468,53.468,1.8905546875,0.5289452913538106,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:03:56.951744,cap,612,204,1036,p128_o512,128,512,512,0,119.15302101988345,121.31540928766816,62113.31563297426,8.24299902174588,512,120,True,True,1.0,977.124,16.151,17.004,0.0,612,204,1036,612,204,1036,performance,schedutil,53.5,53.625,1.9084453125,0.5239867202115597,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:05:06.574808,cap,612,204,1036,p128_o512,128,512,512,1,115.49571098294109,121.27639873783923,62089.667744003236,8.246138505861953,512,120,True,True,1.0,980.076,16.2,17.103,0.0,612,204,1036,612,204,1036,performance,schedutil,53.687,53.812,1.9142109375,0.5224084662822067,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:06:16.188492,cap,612,204,1036,p128_o512,128,512,512,2,119.32067899033427,121.25472559690668,62082.51619996736,8.247088412957547,512,120,True,True,1.0,978.9,16.18,16.7,0.0,612,204,1036,612,204,1036,performance,schedutil,53.437,53.687,1.9119140625,0.5230360608846665,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:07:08.234828,cap,612,204,1036,p512_o512,512,512,512,0,1019.363772997167,121.18174185470401,44519.89433297422,8.063810693595967,359,510,True,False,0.701171875,707.352,16.261,16.704,0.0,612,204,1036,612,204,1036,performance,schedutil,53.562,53.687,1.9703398328690807,0.5075266628213393,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:08:00.232372,cap,612,204,1036,p512_o512,512,512,512,1,1018.2637880207039,121.05192837982396,44471.9848340028,8.072497805978575,359,510,True,False,0.701171875,707.784,16.271,17.104,0.0,612,204,1036,612,204,1036,performance,schedutil,53.531,53.593,1.971543175487465,0.5072168910289014,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:08:52.202998,cap,612,204,1036,p512_o512,512,512,512,2,1018.0129440268502,120.97573225411155,44444.51264804229,8.077487604441385,359,510,True,False,0.701171875,707.259,16.259,16.704,0.0,612,204,1036,612,204,1036,performance,schedutil,53.718,53.5,1.9700807799442897,0.5075933993063362,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:10:17.196769,cap,612,204,1036,p128_o1024,128,1024,1024,0,116.16638698615134,120.65088869530882,77453.01464700606,8.275985162377122,641,120,True,False,0.6259765625,1227.284,16.255,17.1,0.0,612,204,1036,612,204,1036,performance,schedutil,53.5,53.906,1.9146396255850235,0.5222914989521578,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:11:42.189897,cap,612,204,1036,p128_o1024,128,1024,1024,1,116.30623001838103,120.64771287186886,77448.34160199389,8.276484515241028,641,120,True,False,0.6259765625,1225.007,16.225,16.704,0.0,612,204,1036,612,204,1036,performance,schedutil,53.656,54.218,1.9110873634945398,0.5232623160520715,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:13:07.110157,cap,612,204,1036,p128_o1024,128,1024,1024,2,118.99128498043865,120.54210307660469,77383.49415798439,8.283420217383167,641,120,True,False,0.6259765625,1225.23,16.228,16.704,0.0,612,204,1036,612,204,1036,performance,schedutil,53.656,53.687,1.9114352574102964,0.523167078834178,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:13:59.111420,cap,612,204,1036,p512_o1024,512,1024,1024,0,1013.7731459690258,121.06932404203283,44473.91255397815,8.072147903881413,359,510,True,False,0.3505859375,707.57,16.266,17.699,0.0,612,204,1036,612,204,1036,performance,schedutil,53.656,54.218,1.9709470752089138,0.5073702955184646,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:14:51.123401,cap,612,204,1036,p512_o1024,512,1024,1024,1,1017.909038986545,121.08616878775432,44484.084917989094,8.070302011648723,359,510,True,False,0.3505859375,707.473,16.264,16.704,0.0,612,204,1036,612,204,1036,performance,schedutil,53.781,53.718,1.9706768802228412,0.5074398598957134,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:15:43.125028,cap,612,204,1036,p512_o1024,512,1024,1024,2,1017.6380010088906,121.05691427928812,44473.277537035756,8.072263162997997,359,510,True,False,0.3505859375,707.852,16.272,16.704,0.0,612,204,1036,612,204,1036,performance,schedutil,53.5,53.843,1.9717325905292478,0.5071681650966586,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:16:05.356290,cap,612,665,1036,p128_o128,128,128,128,0,119.04983699787408,114.9040491418275,14712.358143005986,8.700168848244706,128,120,True,True,1.0,235.774,16.26,17.0,0.0,612,665,1036,612,204,1036,performance,schedutil,53.593,53.843,1.841984375,0.5428927701951869,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:16:27.576968,cap,612,665,1036,p128_o128,128,128,128,1,119.02399500831962,114.93040488961365,14715.677688014694,8.698206274540157,128,120,True,True,1.0,234.62,16.181,16.604,0.0,612,665,1036,612,204,1036,performance,schedutil,53.562,53.687,1.83296875,0.5455630381041684,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:16:49.784864,cap,612,665,1036,p128_o128,128,128,128,2,119.01271197712049,114.87632039402736,14708.795403013937,8.702276188692643,128,120,True,True,1.0,235.186,16.22,16.604,0.0,612,665,1036,612,204,1036,performance,schedutil,53.593,53.687,1.837390625,0.5442500829130985,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:17:27.563231,cap,612,665,1036,p128_o256,128,256,256,0,119.23422099789605,118.21770934917618,30265.77311300207,8.458399494510957,256,120,True,True,1.0,480.546,16.29,17.603,0.0,612,665,1036,612,204,1036,performance,schedutil,53.875,53.562,1.8771328125,0.5327273559659221,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:18:05.507470,cap,612,665,1036,p128_o256,128,256,256,1,116.27871496602893,118.377929545172,30303.67718200432,8.447819664341734,256,120,True,True,1.0,483.569,16.119,16.604,0.0,612,665,1036,612,204,1036,performance,schedutil,53.562,53.937,1.88894140625,0.5293970457163301,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:18:43.316914,cap,612,665,1036,p128_o256,128,256,256,2,119.44804398808628,118.30883641183998,30289.177587023005,8.45186368182145,256,120,True,True,1.0,484.568,16.152,16.604,0.0,612,665,1036,612,204,1036,performance,schedutil,53.718,53.687,1.89284375,0.528305624803949,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:19:52.956960,cap,612,665,1036,p128_o512,128,512,512,0,119.43782103480771,121.30261714676844,62107.05134703312,8.243830433023101,512,120,True,True,1.0,981.716,16.227,17.104,0.0,612,665,1036,612,204,1036,performance,schedutil,54.0,53.718,1.9174140625,0.5215357598327826,Phi-3-mini-Q4,cap_profiling
2026-05-21T03:21:02.542273,cap,612,665,1036,p128_o512,128,512,512,1,119.09475497668609,121.201321426615,62054.98803697992,8.25074689716946,512,120,True,True,1.0,981.86,16.229,17.102,0.0,612,665,1036,612,204,1036,performance,schedutil,53.562,53.843,1.9176953125,0.5214592711791906,Phi-3-mini-Q4,cap_profiling
