timestamp,config_name,gpu_freq_mhz,cpu_freq_mhz,target_gpu_freq_mhz,target_cpu_freq_mhz,workload,prompt_length,output_length,repeat,ttft_ms,tpot_ms,total_time_ms,output_tokens,tokens_per_second,model,runtime
2026-05-13T04:52:53.630489,GPU612_CPU1036,612,1036,612,1036,long_medium,1024,128,0,10961.757346987724,10961.757346987724,10961.757346987724,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T04:52:53.841325,GPU612_CPU1036,612,1036,612,1036,long_medium,1024,128,1,210.18972410820425,210.18972410820425,210.18972410820425,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T04:53:20.388830,GPU612_CPU1036,612,1036,612,1036,long_medium,1024,128,2,207.99252204596996,207.38691591298368,26546.6313760262,128,4.821704049260072,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T04:54:55.236666,GPU612_CPU1036,612,1036,612,1036,long_long,1024,512,0,208.80158385261893,215.06485387954461,94846.81390179321,440,4.639059362137216,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T04:56:45.627838,GPU612_CPU1036,612,1036,612,1036,long_long,1024,512,1,209.39101302064955,215.61401429332778,110390.06673707627,512,4.638098473293491,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T04:58:23.123954,GPU612_CPU1036,612,1036,612,1036,long_long,1024,512,2,209.109844872728,216.64758914058828,97495.07304187864,449,4.605360927388953,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T04:58:46.513291,GPU612_CPU1497,612,1497,612,1497,short_short,128,64,0,135.32872404903173,134.1090153954509,8584.38226301223,64,7.455399589526506,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T04:58:55.081701,GPU612_CPU1497,612,1497,612,1497,short_short,128,64,1,135.09791903197765,133.84752106364994,8567.681249929592,64,7.469932427811311,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T04:59:03.635564,GPU612_CPU1497,612,1497,612,1497,short_short,128,64,2,134.92269697599113,133.61912693769213,8553.119502961636,64,7.482650041056847,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T04:59:38.397745,GPU612_CPU1497,612,1497,612,1497,short_long,128,256,0,135.36460394971073,135.7857169957795,34761.38893608004,256,7.36449284206503,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:00:13.158466,GPU612_CPU1497,612,1497,612,1497,short_long,128,256,1,135.48642210662365,135.77974284268623,34759.97470295988,256,7.364792471445645,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:00:47.937209,GPU612_CPU1497,612,1497,612,1497,short_long,128,256,2,135.32297196798027,135.85106192941905,34777.99464389682,256,7.360976462883129,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:00:53.479837,GPU612_CPU1497,612,1497,612,1497,medium_medium,512,128,0,5542.070469120517,5542.070469120517,5542.070469120517,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:00:53.624348,GPU612_CPU1497,612,1497,612,1497,medium_medium,512,128,1,143.99112109094858,143.99112109094858,143.99112109094858,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:01:11.549000,GPU612_CPU1497,612,1497,612,1497,medium_medium,512,128,2,142.09355507045984,140.01145551171828,17923.900116002187,128,7.141302906822357,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:01:19.100340,GPU612_CPU1497,612,1497,612,1497,long_medium,1024,128,0,7550.759221892804,7550.759221892804,7550.759221892804,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:01:19.252197,GPU612_CPU1497,612,1497,612,1497,long_medium,1024,128,1,151.34131792001426,151.34131792001426,151.34131792001426,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:01:38.355598,GPU612_CPU1497,612,1497,612,1497,long_medium,1024,128,2,150.42231208644807,149.22750320498224,19102.664083009586,128,6.700636070643497,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:02:52.168965,GPU612_CPU1497,612,1497,612,1497,long_long,1024,512,0,150.7502500899136,155.72028117791072,73812.51878803596,473,6.4081270733802285,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:04:12.318336,GPU612_CPU1497,612,1497,612,1497,long_long,1024,512,1,150.86914994753897,156.54852641281653,80148.50402600132,512,6.388141690503667,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:05:32.563733,GPU612_CPU1497,612,1497,612,1497,long_long,1024,512,2,151.5136701054871,156.73518123664692,80244.52384700999,512,6.380497701951007,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:05:51.467938,GPU612_CPU2201,612,2201,612,2201,short_short,128,64,0,99.71566195599735,99.10973237960467,6343.778528971598,64,10.088624580400534,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:05:57.804949,GPU612_CPU2201,612,2201,612,2201,short_short,128,64,1,99.60739593952894,98.99381412902758,6336.352949030697,64,10.100447452156274,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:06:04.143750,GPU612_CPU2201,612,2201,612,2201,short_short,128,64,2,99.7320229653269,99.02027242683938,6338.141792919487,64,10.097596754855843,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:06:30.026818,GPU612_CPU2201,612,2201,612,2201,short_long,128,256,0,99.45364412851632,101.10786164307272,25882.410197984427,256,9.890887210339313,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:06:55.913928,GPU612_CPU2201,612,2201,612,2201,short_long,128,256,1,100.5240180529654,101.11940680802161,25886.43025397323,256,9.889351196297424,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:06:57.604172,GPU612_CPU2201,612,2201,612,2201,short_long,128,256,2,100.24186503142118,99.34612726792693,1689.614845905453,16,9.469613763618247,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:07:14.603067,GPU612_CPU2201,612,2201,612,2201,medium_medium,512,128,0,3759.1549039352685,104.24580253172843,16998.22653713636,127,7.471367658416635,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:07:27.955045,GPU612_CPU2201,612,2201,612,2201,medium_medium,512,128,1,105.30302999541163,104.29750753595955,13351.328693097457,128,9.587060804380847,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:07:28.061404,GPU612_CPU2201,612,2201,612,2201,medium_medium,512,128,2,105.88194406591356,105.88194406591356,105.88194406591356,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:07:47.387275,GPU612_CPU2201,612,2201,612,2201,long_medium,1024,128,0,5097.683989210054,112.02577736199372,19325.20788698457,128,6.623473379875377,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:08:01.872998,GPU612_CPU2201,612,2201,612,2201,long_medium,1024,128,1,112.85671684890985,113.16492544179123,14485.057477839291,128,8.836692584466949,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:08:01.986470,GPU612_CPU2201,612,2201,612,2201,long_medium,1024,128,2,112.9946110304445,112.9946110304445,112.9946110304445,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:08:02.099739,GPU612_CPU2201,612,2201,612,2201,long_long,1024,512,0,112.77179699391127,112.77179699391127,112.77179699391127,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:09:03.251938,GPU612_CPU2201,612,2201,612,2201,long_long,1024,512,1,112.67410195432603,119.44797692762108,61151.49842901155,512,8.37264847392679,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:09:03.365057,GPU612_CPU2201,612,2201,612,2201,long_long,1024,512,2,112.6580040436238,112.6580040436238,112.6580040436238,0,0.0,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:09:33.658854,GPU918_CPU1036,918,1036,918,1036,short_short,128,64,0,187.29215394705534,186.00727049338204,11906.014128122479,64,5.375434575441117,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:09:45.560948,GPU918_CPU1036,918,1036,918,1036,short_short,128,64,1,187.381437048316,185.92895528612038,11901.17092919536,64,5.377622116408595,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:09:57.469423,GPU918_CPU1036,918,1036,918,1036,short_short,128,64,2,188.09400801546872,186.01919993359064,11907.56494505331,64,5.374734489824231,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:10:45.833396,GPU918_CPU1036,918,1036,918,1036,short_long,128,256,0,187.43661302141845,188.91995341571814,48362.96545807272,256,5.2933065120238325,Phi-3-mini-Q4,llama.cpp-0.3.22
2026-05-13T05:11:34.149955,GPU918_CPU1036,918,1036,918,1036,short_long,128,256,1,188.6462529655546,188.72945012579507,48315.58978301473,256,5.298496844386993,Phi-3-mini-Q4,llama.cpp-0.3.22
