gpu_freq_mhz,cpu_freq_mhz,emc_freq_mhz,ttft_ms,tpot_ms,energy_per_token_j,tokens_per_second,avg_power_w
378,1020,133,8.926163948469927,17.116536334532714,0.1560349518797565,117.67337075332163,20.08362376442728
846,1479,1600,13.560394363610374,7.581614505328944,0.1090357777382311,117.52738466341128,17.781300973639116
1428,2015,2133,11.93698537548211,4.5538387051133,0.137262784139341,117.10517030958306,25.79248431482935
846,1479,2133,10.412311294558853,7.5221145679682335,0.1260420624238146,120.94381416808515,25.560107708078792
