metric,mean,std,cv,median,min,max,count
ttft_ms,11.115535101063667,1.0236463235912734,9.209150205403235,11.108419529104026,9.829297317607152,12.822523764046975,10
tpot_ms,7.621718963801453,0.07391566195799529,0.9698030366778138,7.617820912613873,7.511246597451463,7.715401461242282,10
energy_per_token_j,0.13495946214087112,0.02204999296243596,16.338234172436245,0.14531556322818856,0.0907123878633481,0.160699862290301,10
tokens_per_second,119.2461895701297,1.431767594623302,1.2006820509608547,119.37044632661463,116.94725495922052,121.3560520054752,10
avg_power_w,20.612193309661947,2.105564122115596,10.215138634123981,20.54665467147671,16.022184756255868,23.62188145331873,10
temperature_c,48.699437268076416,4.6737568983857445,9.597147648047871,49.4579080879476,42.49169649248272,56.77452704699327,10
