batch_size,prompt_length,output_length,ttft_ms,tpot_ms,energy_per_token_j,tokens_per_second
1,512,128,10.459679561507205,7.685513991546637,0.1025785525180972,118.143837297642
1,512,128,9.730038889703128,7.655785166681953,0.1455601492849316,121.95728556983804
1,512,128,11.038001651624908,7.683176904137738,0.2426238428065556,118.57940372371196
